POS,NEG,HAS_NO,HAS_EXCLAMATION,WORDS,PRONOUNS,LABEL
9561,9,3,0,1,3.4965075614664802,1,positive
9562,4,2,0,1,3.4339872044851463,2,negative
9563,2,2,0,0,2.772588722239781,0,negative
9564,9,1,0,0,3.258096538021482,4,negative
9566,3,0,0,0,3.1780538303479458,4,negative
9568,5,5,0,0,3.332204510175204,5,negative
9569,3,8,0,0,3.2188758248682006,3,negative
9570,7,3,0,0,3.2188758248682006,1,negative
9571,11,5,0,0,3.332204510175204,4,negative
9573,4,2,0,0,3.332204510175204,6,negative
9574,3,0,0,0,2.6390573296152584,1,negative
9575,2,0,0,0,3.1354942159291497,3,negative
9576,10,5,0,0,3.332204510175204,4,negative
9577,11,2,0,0,3.4011973816621555,4,negative
9578,0,0,0,0,1.3862943611198906,1,positive
9580,5,3,0,0,2.9444389791664403,1,negative
9581,6,4,0,0,3.258096538021482,0,negative
9584,5,5,0,1,3.4011973816621555,2,negative
9585,3,0,0,0,2.4849066497880004,3,negative
9587,5,3,0,1,3.332204510175204,5,positive
9588,0,0,0,1,1.0986122886681098,0,positive
9589,5,3,0,1,3.332204510175204,4,negative
9590,1,2,0,0,2.8903717578961645,3,negative
9591,0,1,0,0,2.302585092994046,2,negative
9592,7,1,0,1,3.4339872044851463,3,negative
9593,5,4,0,0,3.295836866004329,1,negative
9594,4,2,0,0,2.8903717578961645,1,positive
9595,0,0,0,1,2.833213344056216,2,negative
9597,9,2,0,1,3.4657359027997265,4,negative
9600,1,2,0,0,2.8903717578961645,2,negative
9602,1,0,0,1,2.70805020110221,2,negative
9604,3,4,0,0,3.332204510175204,3,negative
9605,4,1,0,1,2.3978952727983707,1,negative
9606,2,0,0,0,2.4849066497880004,1,positive
9607,2,0,0,0,2.70805020110221,3,negative
9609,3,2,0,0,3.1780538303479458,4,negative
9611,2,0,0,0,2.833213344056216,2,negative
9612,4,2,0,0,3.258096538021482,4,negative
9613,0,0,0,0,2.0794415416798357,1,negative
9614,10,2,0,0,3.332204510175204,3,negative
9615,4,1,1,0,3.295836866004329,2,negative
9616,2,4,0,0,3.4657359027997265,3,negative
9617,7,1,0,1,3.4657359027997265,6,negative
9618,4,5,0,0,3.258096538021482,3,negative
9619,6,2,0,0,3.1354942159291497,5,negative
9620,9,3,0,0,3.1354942159291497,1,negative
9621,3,1,0,0,2.995732273553991,0,negative
9622,2,1,0,0,2.0794415416798357,0,negative
9623,6,2,1,0,3.1354942159291497,4,negative
9624,3,1,0,0,2.70805020110221,1,negative
9625,0,0,0,1,3.044522437723423,2,positive
9626,7,1,0,0,3.044522437723423,2,negative
9628,3,1,0,1,2.8903717578961645,1,negative
9629,10,1,0,0,3.4011973816621555,6,positive
9630,2,5,1,0,3.367295829986474,2,negative
9631,4,6,1,0,3.4011973816621555,4,negative
9632,4,1,0,1,3.258096538021482,5,negative
9633,5,0,0,0,3.2188758248682006,4,negative
9634,7,0,1,0,3.091042453358316,1,negative
9635,2,7,0,0,3.295836866004329,3,negative
9636,5,4,0,0,3.2188758248682006,2,negative
9637,10,2,0,0,3.4339872044851463,4,negative
9638,5,3,0,0,3.1780538303479458,0,negative
9639,0,0,0,0,3.2188758248682006,1,negative
9640,3,2,0,0,2.772588722239781,2,negative
9641,5,1,0,0,2.833213344056216,3,negative
9642,6,4,0,0,3.2188758248682006,4,negative
9643,3,7,0,0,2.995732273553991,2,negative
9644,6,4,0,0,3.258096538021482,1,negative
9645,7,3,0,0,3.4011973816621555,2,negative
9646,2,2,0,0,3.091042453358316,2,negative
9647,7,1,0,0,3.258096538021482,4,negative
9648,7,0,0,1,3.367295829986474,5,negative
9649,5,4,0,0,3.295836866004329,4,negative
9650,4,1,0,1,2.5649493574615367,1,negative
9651,4,3,0,1,3.367295829986474,4,negative
9652,0,0,0,0,2.4849066497880004,1,negative
9653,6,1,0,0,2.9444389791664403,2,negative
9654,6,3,0,1,3.1354942159291497,4,negative
9655,3,1,1,0,3.2188758248682006,2,negative
9656,5,3,0,1,3.295836866004329,2,negative
9658,2,0,0,0,2.6390573296152584,3,positive
9659,1,0,0,0,2.302585092994046,0,negative
9660,2,2,0,0,2.9444389791664403,2,negative
9661,7,1,0,1,3.5553480614894135,5,negative
9662,4,2,1,0,2.70805020110221,3,negative
9663,3,3,0,0,3.1354942159291497,6,negative
9664,3,0,0,0,2.0794415416798357,1,negative
9665,8,0,0,1,3.2188758248682006,2,negative
9666,3,4,0,1,2.9444389791664403,1,negative
9667,3,0,0,0,3.044522437723423,3,negative
9668,8,1,0,0,3.044522437723423,1,negative
9669,0,3,0,0,2.70805020110221,2,negative
9670,2,1,0,1,2.3978952727983707,3,positive
9671,5,1,0,0,3.091042453358316,4,negative
9672,3,3,0,0,3.295836866004329,3,negative
9673,3,2,0,0,3.1354942159291497,2,negative
9674,6,5,1,0,3.295836866004329,2,negative
9675,3,0,0,0,2.5649493574615367,3,negative
9676,0,0,0,0,2.5649493574615367,0,negative
9677,5,1,0,0,3.5263605246161616,3,negative
9678,1,1,0,0,2.1972245773362196,3,negative
9679,2,1,0,1,2.3978952727983707,1,positive
9680,7,4,0,0,3.258096538021482,2,negative
9681,1,0,0,0,1.791759469228055,1,negative
9682,3,1,1,0,3.2188758248682006,0,negative
9683,5,4,0,0,3.295836866004329,1,negative
9684,6,6,0,1,3.4011973816621555,2,negative
9685,10,6,0,0,3.58351893845611,3,negative
9687,5,3,0,1,3.295836866004329,1,negative
9688,2,6,0,0,2.8903717578961645,2,negative
9689,5,3,1,0,3.1780538303479458,0,negative
9690,3,1,1,0,2.1972245773362196,1,negative
9692,4,3,0,0,3.1354942159291497,2,negative
9693,3,1,1,0,3.295836866004329,4,negative
9694,3,4,0,0,3.2188758248682006,1,negative
9695,5,3,0,0,3.1354942159291497,0,negative
9696,6,2,0,0,3.4011973816621555,1,negative
9697,4,2,0,1,3.367295829986474,0,negative
9698,5,1,0,0,2.995732273553991,1,negative
9699,4,1,0,0,3.044522437723423,3,negative
9700,4,5,0,0,3.1780538303479458,3,negative
9701,5,5,0,0,3.295836866004329,2,negative
9702,3,3,0,0,3.258096538021482,3,negative
9703,6,1,0,0,3.295836866004329,4,negative
9704,4,3,0,0,3.4011973816621555,3,negative
9706,1,2,0,0,2.772588722239781,1,negative
9707,6,3,0,0,3.258096538021482,1,negative
9708,4,4,0,0,3.4011973816621555,3,negative
9709,4,2,0,0,3.332204510175204,6,negative
9710,5,2,1,0,3.1354942159291497,0,negative
9711,2,2,0,0,2.995732273553991,2,negative
9712,5,2,0,0,3.295836866004329,3,negative
9713,3,0,0,0,2.772588722239781,3,negative
9714,13,3,0,0,3.5263605246161616,6,positive
9715,6,1,0,0,3.091042453358316,3,negative
9716,3,0,0,0,2.5649493574615367,1,negative
9717,5,3,0,0,3.1780538303479458,4,negative
9718,4,2,0,0,3.367295829986474,4,negative
9719,3,0,0,0,2.302585092994046,1,negative
9720,10,2,0,0,3.258096538021482,6,negative
9721,5,2,1,0,3.4339872044851463,2,positive
9722,4,2,0,0,3.258096538021482,0,negative
9723,2,0,0,1,3.295836866004329,3,negative
9724,5,3,1,0,3.4011973816621555,3,negative
9725,3,4,0,0,2.995732273553991,1,negative
9726,3,4,0,0,2.995732273553991,1,negative
9727,4,0,0,0,3.1354942159291497,1,negative
9728,7,1,1,0,3.6109179126442243,5,negative
9731,3,2,0,0,3.2188758248682006,2,negative
9732,5,3,0,0,3.2188758248682006,1,negative
9733,5,1,0,1,2.8903717578961645,1,negative
9734,5,2,0,0,3.1780538303479458,1,negative
9735,2,1,0,1,2.8903717578961645,1,negative
9736,6,2,0,1,3.1354942159291497,2,negative
9737,6,2,0,0,3.4011973816621555,4,negative
9738,4,3,0,0,3.2188758248682006,2,negative
9739,2,9,0,0,3.367295829986474,2,negative
9740,8,3,1,1,3.367295829986474,1,negative
9741,2,2,0,0,2.9444389791664403,1,negative
9742,4,1,1,0,3.1780538303479458,2,negative
9744,5,1,0,0,2.833213344056216,0,negative
9745,3,2,0,1,3.1354942159291497,4,negative
9746,5,3,0,0,3.295836866004329,4,negative
9747,2,2,0,0,3.044522437723423,0,negative
9748,3,1,1,0,3.1780538303479458,0,negative
9749,6,2,1,0,3.091042453358316,0,negative
9750,8,5,0,0,3.295836866004329,4,negative
9751,3,1,0,1,2.833213344056216,1,negative
9752,2,2,0,0,3.367295829986474,3,negative
9753,3,2,0,0,3.4657359027997265,3,negative
9754,3,2,0,0,3.1780538303479458,2,negative
9755,8,3,0,0,3.258096538021482,0,positive
9756,4,0,0,1,2.70805020110221,3,negative
9757,1,0,0,0,2.1972245773362196,1,negative
9758,4,2,0,0,3.258096538021482,2,positive
9759,6,2,0,0,3.367295829986474,2,negative
9761,5,3,0,0,3.258096538021482,2,negative
9762,1,1,0,0,3.044522437723423,0,negative
9763,6,3,0,0,2.772588722239781,0,positive
9764,9,3,0,0,3.4339872044851463,5,negative
9766,8,2,0,0,3.4011973816621555,2,negative
9767,1,2,0,0,2.6390573296152584,0,negative
9769,3,2,0,0,2.9444389791664403,4,negative
9771,2,2,0,0,2.995732273553991,3,negative
9772,1,0,0,1,1.791759469228055,1,positive
9773,6,1,0,0,3.044522437723423,4,negative
9774,2,4,0,1,3.044522437723423,2,negative
9775,9,2,0,1,3.4339872044851463,4,positive
9776,3,2,0,0,3.044522437723423,6,negative
9777,4,4,1,1,3.295836866004329,2,negative
9778,5,2,0,0,3.091042453358316,4,negative
9779,2,1,0,0,2.995732273553991,3,negative
9781,5,1,0,0,2.8903717578961645,3,negative
9782,6,4,0,0,3.295836866004329,1,negative
9783,2,1,0,0,3.044522437723423,1,negative
9784,2,2,0,0,3.044522437723423,2,negative
9785,5,2,0,0,3.258096538021482,2,negative
9786,8,4,0,1,3.4965075614664802,3,negative
9787,9,3,1,1,3.5263605246161616,3,negative
9788,6,2,0,0,3.044522437723423,2,negative
9789,5,2,0,0,3.044522437723423,0,negative
9790,3,0,0,0,3.2188758248682006,1,negative
9791,6,3,0,0,3.295836866004329,3,negative
9792,1,1,0,0,2.6390573296152584,2,negative
9794,3,3,0,0,3.1354942159291497,2,negative
9795,3,1,0,0,3.1780538303479458,1,positive
9796,3,2,0,1,3.4339872044851463,2,negative
9797,8,1,1,0,3.4339872044851463,2,negative
9798,9,3,0,0,3.332204510175204,2,negative
9799,6,2,0,0,3.258096538021482,2,negative
9800,3,0,0,0,3.1354942159291497,1,negative
9801,7,3,0,1,3.1354942159291497,2,positive
9802,3,2,0,0,3.258096538021482,4,negative
9803,6,3,0,0,3.332204510175204,3,negative
9804,6,3,0,0,3.4011973816621555,6,negative
9805,7,2,0,0,3.2188758248682006,2,negative
9807,1,1,0,1,2.772588722239781,1,negative
9809,3,0,0,1,2.70805020110221,2,negative
9810,3,2,0,0,3.1780538303479458,2,negative
9812,4,1,0,0,2.9444389791664403,2,negative
9813,3,0,0,0,3.091042453358316,2,negative
9814,8,1,0,0,3.5553480614894135,4,negative
9815,1,0,1,0,2.9444389791664403,0,negative
9816,8,1,0,0,3.295836866004329,1,negative
9817,6,1,0,0,2.9444389791664403,4,negative
9818,5,5,0,0,3.4011973816621555,0,negative
9820,7,2,0,0,3.4339872044851463,1,negative
9822,5,0,1,0,2.9444389791664403,2,negative
9823,3,0,0,0,3.1354942159291497,6,negative
9824,3,2,0,0,3.1780538303479458,2,negative
9825,5,2,0,1,3.4965075614664802,5,negative
9826,6,2,0,0,3.091042453358316,5,negative
9827,1,0,0,0,2.4849066497880004,2,negative
9828,4,2,0,0,3.332204510175204,1,negative
9829,2,1,0,0,2.5649493574615367,2,negative
9830,5,2,0,0,3.332204510175204,4,negative
9832,4,1,0,0,3.2188758248682006,3,negative
9833,2,0,0,0,2.3978952727983707,0,negative
9834,6,2,0,0,3.1354942159291497,4,negative
9835,4,0,0,0,2.302585092994046,0,negative
9836,6,1,0,0,3.1354942159291497,1,negative
9837,8,5,0,0,3.295836866004329,1,negative
9838,4,0,0,0,2.3978952727983707,1,negative
9839,6,0,1,0,3.1354942159291497,0,negative
9840,4,3,0,0,3.1780538303479458,0,negative
9841,5,4,0,0,3.4011973816621555,0,negative
9842,4,3,0,0,3.091042453358316,3,negative
9844,4,3,0,0,2.772588722239781,0,negative
9845,0,0,0,0,2.3978952727983707,1,negative
9846,5,1,1,1,3.258096538021482,2,negative
9847,2,2,0,0,2.8903717578961645,2,negative
9848,8,3,0,0,3.044522437723423,1,negative
9849,5,1,0,0,3.1354942159291497,7,negative
9850,1,1,0,1,3.044522437723423,1,negative
9851,6,2,0,0,3.2188758248682006,3,negative
9852,2,3,0,0,2.6390573296152584,3,negative
9853,1,1,0,0,2.8903717578961645,0,negative
9855,3,0,0,0,3.044522437723423,2,negative
9857,4,1,0,0,2.995732273553991,4,negative
9858,1,4,0,0,2.772588722239781,2,negative
9859,8,2,0,0,3.332204510175204,3,negative
9860,1,1,0,0,1.9459101490553132,1,negative
9861,3,1,0,0,2.6390573296152584,2,positive
9862,6,1,0,0,3.4011973816621555,6,negative
9863,4,1,0,0,3.1354942159291497,3,negative
9864,3,2,1,0,2.833213344056216,0,negative
9865,2,1,0,1,2.8903717578961645,0,negative
9866,4,1,0,1,3.295836866004329,2,negative
9867,3,1,0,0,2.772588722239781,0,negative
9868,1,0,0,0,1.9459101490553132,0,negative
9869,6,2,0,1,3.367295829986474,2,negative
9870,7,1,0,0,3.332204510175204,1,negative
9871,6,3,0,0,3.295836866004329,5,negative
9873,6,3,0,0,3.091042453358316,2,negative
9874,3,3,0,1,3.332204510175204,3,negative
9875,5,2,0,0,2.833213344056216,1,negative
9876,1,2,0,1,3.044522437723423,2,negative
9877,8,0,0,0,3.295836866004329,0,negative
9878,2,5,0,0,3.332204510175204,5,negative
9880,1,0,0,0,2.3978952727983707,1,negative
9881,2,0,0,0,2.4849066497880004,1,negative
9882,3,1,1,0,2.70805020110221,0,negative
9883,5,1,0,0,3.1354942159291497,0,negative
9884,7,1,1,0,3.4657359027997265,1,negative
9885,6,5,0,1,3.4657359027997265,1,negative
9886,6,4,0,0,3.258096538021482,1,negative
9887,5,0,0,0,3.4011973816621555,1,negative
9888,4,1,0,0,2.70805020110221,1,negative
9889,3,1,0,1,2.6390573296152584,2,positive
9890,9,2,0,0,3.295836866004329,2,negative
9891,7,1,1,0,3.58351893845611,0,negative
9892,0,4,0,0,2.9444389791664403,3,negative
9893,4,3,0,0,3.367295829986474,3,negative
9894,5,3,0,0,3.295836866004329,4,negative
9895,5,6,1,0,3.295836866004329,3,negative
9896,4,2,0,0,3.4339872044851463,4,negative
9897,5,2,0,0,3.4011973816621555,0,negative
9898,3,0,0,0,2.0794415416798357,0,negative
9899,7,1,0,0,3.367295829986474,4,negative
9900,5,4,0,0,3.2188758248682006,1,negative
9901,6,1,1,1,3.1354942159291497,0,negative
9902,6,0,0,0,3.367295829986474,5,negative
9904,3,1,0,0,3.4339872044851463,1,negative
9906,8,3,1,0,3.6375861597263857,3,negative
9907,6,5,0,0,3.367295829986474,4,negative
9908,7,1,0,0,3.1354942159291497,2,negative
9909,6,0,0,0,3.044522437723423,2,negative
9910,5,0,0,0,3.4339872044851463,5,negative
9911,4,4,0,0,3.4339872044851463,2,negative
9913,7,1,0,0,3.4339872044851463,6,negative
9915,7,2,0,1,3.295836866004329,1,negative
9916,6,4,0,0,3.258096538021482,2,negative
9918,6,1,1,0,3.4339872044851463,1,negative
9919,2,2,0,0,3.091042453358316,0,negative
9921,4,2,0,0,2.9444389791664403,1,negative
9922,2,0,0,0,2.6390573296152584,2,negative
9923,0,3,0,0,2.4849066497880004,1,negative
9924,5,4,0,0,3.4339872044851463,5,negative
9925,3,3,0,1,3.1354942159291497,0,positive
9926,3,1,0,1,3.091042453358316,1,negative
9927,4,2,0,0,3.295836866004329,5,negative
9928,1,2,0,0,3.1354942159291497,2,negative
9929,6,3,0,0,3.332204510175204,1,negative
9930,11,3,0,1,3.367295829986474,6,negative
9932,8,4,0,0,3.4011973816621555,2,negative
9933,2,2,0,0,2.3978952727983707,1,negative
9934,4,3,0,0,3.258096538021482,1,negative
9935,5,3,0,0,3.091042453358316,4,negative
9936,7,2,0,0,3.332204510175204,0,negative
9937,3,2,1,0,2.4849066497880004,1,negative
9938,3,0,0,0,2.995732273553991,1,negative
9939,4,0,0,0,3.091042453358316,5,negative
9940,3,3,0,0,3.1780538303479458,3,negative
9941,6,1,0,0,3.295836866004329,5,negative
9942,3,4,0,0,3.367295829986474,5,negative
9943,3,0,0,1,2.6390573296152584,0,positive
9944,4,2,0,0,2.995732273553991,1,negative
9945,4,0,0,1,2.833213344056216,2,negative
9947,3,0,0,0,3.258096538021482,0,negative
9948,1,6,0,1,3.4011973816621555,2,negative
9949,3,2,1,0,3.1780538303479458,0,negative
9950,3,1,1,1,3.258096538021482,0,negative
9951,2,1,0,0,3.091042453358316,5,negative
9952,3,1,0,0,2.6390573296152584,0,negative
9953,7,2,0,0,3.332204510175204,4,negative
9954,0,0,0,0,1.791759469228055,1,negative
9955,7,1,0,0,3.258096538021482,3,negative
9957,4,7,0,1,3.258096538021482,1,negative
9959,7,2,0,1,2.833213344056216,1,negative
9960,6,0,1,1,3.4011973816621555,4,negative
9961,7,1,0,1,3.4339872044851463,2,negative
9962,4,1,0,0,3.1354942159291497,2,negative
9963,5,1,0,1,2.772588722239781,1,negative
9964,4,3,0,0,3.5553480614894135,5,negative
9965,4,3,1,0,3.58351893845611,5,negative
9966,4,1,0,1,3.258096538021482,6,negative
9968,3,3,0,0,2.9444389791664403,3,negative
9969,4,1,0,0,3.367295829986474,4,negative
9970,3,4,0,0,3.2188758248682006,3,negative
9971,1,0,0,0,2.9444389791664403,2,negative
9972,9,1,0,0,3.332204510175204,1,negative
9973,9,2,0,0,3.367295829986474,5,negative
9974,4,0,1,0,3.2188758248682006,2,negative
9975,7,2,0,0,3.4339872044851463,2,negative
9976,1,1,0,1,2.0794415416798357,0,negative
9978,7,4,0,0,3.367295829986474,3,negative
9979,7,4,0,1,3.295836866004329,1,negative
9980,2,1,0,0,3.1780538303479458,2,negative
9981,4,0,0,0,2.5649493574615367,2,negative
9982,5,0,0,0,3.091042453358316,1,negative
9983,3,3,0,0,3.2188758248682006,3,negative
9984,3,1,0,0,2.0794415416798357,0,negative
9985,8,3,0,0,3.4657359027997265,1,negative
9987,7,3,0,0,3.044522437723423,2,negative
9988,4,1,0,0,2.70805020110221,3,negative
9990,2,1,0,0,2.3978952727983707,0,negative
9991,9,0,0,0,3.4011973816621555,4,negative
9992,10,3,0,0,3.4011973816621555,2,negative
9993,5,1,0,0,3.1780538303479458,1,negative
9994,8,1,0,0,3.4965075614664802,4,negative
9995,4,1,0,0,3.1354942159291497,4,negative
9996,3,2,1,0,3.295836866004329,2,negative
9997,3,1,0,1,2.9444389791664403,0,positive
9998,5,2,0,0,2.833213344056216,2,negative
10000,9,2,1,0,3.4339872044851463,1,negative
10001,1,0,0,0,1.9459101490553132,0,negative
10002,8,5,0,0,3.4339872044851463,1,negative
10003,6,0,0,0,3.2188758248682006,2,negative
10004,3,0,0,0,2.70805020110221,0,negative
10005,3,2,0,0,2.3978952727983707,2,negative
10006,3,1,0,0,2.833213344056216,4,negative
10007,9,4,1,0,3.295836866004329,3,negative
10008,1,2,0,0,2.4849066497880004,2,negative
10009,6,3,1,1,3.5263605246161616,2,negative
10010,6,4,0,1,3.367295829986474,2,negative
10011,6,4,0,1,3.295836866004329,0,negative
10012,5,6,0,0,3.4339872044851463,5,negative
10013,4,4,1,1,3.091042453358316,3,negative
10014,7,0,0,1,2.8903717578961645,4,negative
10015,5,2,0,1,3.258096538021482,1,positive
10016,2,0,0,0,2.5649493574615367,0,negative
10017,3,2,0,0,3.332204510175204,0,negative
10018,5,3,0,0,3.332204510175204,4,negative
10019,2,2,0,0,1.9459101490553132,0,negative
10020,2,1,0,1,2.9444389791664403,1,negative
10021,6,4,0,0,3.2188758248682006,1,negative
10022,9,1,0,0,3.332204510175204,3,negative
10023,2,6,0,0,3.1354942159291497,3,negative
10024,9,2,1,0,3.258096538021482,1,negative
10026,3,3,0,0,3.2188758248682006,1,negative
10028,2,1,0,0,2.0794415416798357,0,negative
10029,2,2,0,1,2.4849066497880004,1,negative
10030,2,0,0,0,2.0794415416798357,1,negative
10031,4,1,0,0,2.8903717578961645,1,negative
10032,5,5,1,0,3.1780538303479458,4,negative
10033,3,3,0,1,3.1780538303479458,3,negative
10034,6,2,0,0,3.332204510175204,2,negative
10036,6,2,0,0,3.367295829986474,3,negative
10038,7,2,0,1,3.258096538021482,1,negative
10039,4,2,0,0,2.8903717578961645,2,negative
10040,3,0,0,0,2.1972245773362196,0,negative
10042,6,4,0,0,3.044522437723423,2,negative
10043,4,2,0,0,3.367295829986474,1,negative
10044,0,2,0,1,3.332204510175204,4,negative
10045,4,1,0,0,3.367295829986474,2,negative
10046,2,0,0,0,1.9459101490553132,0,negative
10047,1,0,0,0,2.302585092994046,0,negative
10048,7,3,0,0,3.258096538021482,3,negative
10049,5,1,0,0,3.2188758248682006,1,negative
10050,5,1,1,1,3.044522437723423,3,negative
10051,0,0,0,0,2.0794415416798357,0,negative
10052,4,0,1,0,2.833213344056216,2,negative
10053,4,0,0,0,2.772588722239781,1,negative
10054,4,2,1,0,2.70805020110221,0,negative
10055,3,3,0,0,2.8903717578961645,1,negative
10056,7,3,0,0,3.2188758248682006,1,negative
10057,5,3,0,1,3.1354942159291497,2,negative
10058,2,6,0,0,3.091042453358316,3,negative
10059,3,1,0,0,2.9444389791664403,1,negative
10060,2,3,0,0,2.772588722239781,2,negative
10061,0,1,0,0,2.4849066497880004,0,negative
10062,3,2,0,0,2.5649493574615367,1,negative
10063,3,1,0,1,2.6390573296152584,1,negative
10064,0,1,0,1,2.0794415416798357,0,negative
10065,4,3,0,1,3.2188758248682006,1,negative
10066,3,1,1,0,2.8903717578961645,1,negative
10067,4,2,0,1,3.091042453358316,0,negative
10068,4,2,0,0,3.1780538303479458,1,negative
10069,3,1,0,0,3.2188758248682006,3,negative
10070,2,0,0,0,2.70805020110221,0,negative
10071,7,1,0,1,2.9444389791664403,1,negative
10072,1,0,0,0,1.9459101490553132,0,negative
10073,10,1,0,0,3.258096538021482,4,negative
10075,2,0,0,0,2.3978952727983707,0,negative
10076,6,2,0,0,3.2188758248682006,5,negative
10077,6,4,0,0,3.332204510175204,1,negative
10078,3,3,0,0,3.044522437723423,2,negative
10079,7,2,0,0,3.4965075614664802,2,negative
10080,7,0,0,1,3.2188758248682006,2,positive
10081,6,2,0,0,2.772588722239781,1,negative
10082,5,0,0,0,2.4849066497880004,0,negative
10083,6,0,0,1,3.5263605246161616,1,negative
10084,5,2,0,0,3.4657359027997265,1,negative
10085,5,2,0,0,3.367295829986474,1,negative
10086,8,1,0,0,3.1354942159291497,1,negative
10087,4,2,1,0,2.9444389791664403,1,negative
10088,6,0,0,0,3.4011973816621555,2,negative
10089,4,2,0,0,3.295836866004329,3,negative
10090,9,4,0,1,3.4339872044851463,4,negative
10091,7,3,0,1,3.4657359027997265,1,negative
10093,8,1,1,1,3.367295829986474,3,negative
10094,4,0,0,1,2.995732273553991,2,negative
10095,3,2,0,0,2.302585092994046,1,negative
10096,4,0,0,0,2.4849066497880004,3,negative
10097,6,2,1,0,3.367295829986474,2,negative
10098,6,4,0,0,3.091042453358316,1,negative
10099,6,2,0,0,3.332204510175204,2,positive
10101,3,2,0,0,3.258096538021482,0,negative
10102,5,2,0,0,3.295836866004329,6,negative
10103,5,4,0,0,3.367295829986474,4,negative
10105,0,1,0,0,1.6094379124341003,1,negative
10106,3,2,1,0,2.995732273553991,2,negative
10107,10,3,1,0,3.1354942159291497,1,negative
10108,3,0,0,0,2.6390573296152584,2,negative
10109,5,2,0,1,3.332204510175204,2,negative
10110,5,3,0,0,3.1780538303479458,0,negative
10111,4,2,0,0,2.70805020110221,1,negative
